,id,kw,txt
1168,354342,['حمایت'],"فقط میان حرف مفت میزنن هرسال میگن حمایت از تولید ملی
همه پولاشونو دارن میکشن بیرون از این بورس لعنتی
اونایی رو که سرمایشون رو نابود کردین محال دیگه به بورس برگردن
پول جلو سگ میریزن به دولت نمیدن"
1169,354380,['سقف'],"✅تخلف بزرگ در بانک آینده / وام‌ کلان از جیب خودی‌های بانک سر درآورد!
✍️ سهیل بانی

دیروز فهرست تسهیلات و تعهدات اشخاص مرتبط ۶ بانک منتشر شد که بررسی آنها از وقوع یک تخلف بزرگ در بانک آینده حکایت دارد.بانک‌های آینده، اقتصاد نوین، پارسیان، توسعه صادرات، دی و شهر، ۶ بانکی بودند که این گزارش را افشا کردند. به علاوه فهرست تسهیلات و تعهدات کلان و تسهیلات غیرجاری بانک صنعت و معدن نیز توسط بانک مرکزی منتشر شد.در حال حاضر بانک ملی تنها بانکی است که فهرست تسهیلات کلان خود را منتشر نکرده است است. فهرست تسهیلات و تعهدات اشخاص مرتبط پنج بانک دیگر نیز همچنان منتشر نشده است.
روند افشای اطلاعات مربوط به تسهیلات و تعهدات کلان و اشخاص مرتبط، براساس قانون بودجه سال ۱۴۰۱ صورت می‌گیرد. با وجود اینکه طبق این گزارش‌ها برخی از بانک‌ها بسیاری از خط قرمزها برای اعطای تسهیلات را رد کرده‌اند، اما همچنان خبری از اقدامات موثر از سوی بانک مرکزی برای مقابله با این موضوع نیست.

یکی از این بانک‌ها، بانک آینده است. انتشار فهرست تسهیلات و تعهدات اشخاص مرتبط از وقوع یک تخلف بزرگ در بانک آینده خبر می‌دهد.

براساس قانون بانک مرکزی، هر بانک می‌تواند حداکثر معادل سه درصد سرمایه نظارتی خود، به زیرمجموعه‌هایش تسهیلات بدهد. همچنین مجموع تسهیلات اعطایی به شرکت‌های مرتبط، باید حداکثر ۴۰درصد سرمایه نظارتی بانک باشد.

با این وجود، بررسی ریز تسهیلات اشخاص مرتبط بانک آینده از یک بی‌قانونی بزرگ در این بانک حکایت دارد. بانک آینده به ۱۳ شرکت از زیرمجموعه‌های خود، مجموعا ۹۸هزار و ۷۷۰میلیارد تومان وام داده است. این در حالی است که بر اساس صورت‌های مالی سال ۱۴۰۰ بانک، حداکثر این مبلغ می‌تواند ۸۶۸میلیارد تومان باشد. یعنی تسهیلات اعطایی بانک آینده به زیرمجموعه‌های خود، بیش از ۱۱۳برابر حد مجاز است.

حدود ۷۰درصد از تسهیلات اعطایی بانک آینده به اشخاص مرتبط بانک، به یک شرکت پرداخت شده است. شرکت توسعه بین الملل ایران مال که مالک پروژه ایران مال است و کل سهام آن متعلق به بانک آینده است. این شرکت در حالی که طبق قانون می‌توانسته تا سقف ۶۵میلیارد تومان از بانک آینده وام بگیرد، تسهیلاتی ۶۸هزار و ۲۴۴میلیارد تومانی از این بانک دریافت کرده است.

مشخص نیست که اگر بانک مرکزی، به عنوان نهاد ناظر بر فعالیت شبکه بانکی قصدی برای پیشگیری و مقابله با این تخلفات ندارد، انتشار این فهرست‌ها چه فایده‌ای دارد؟

انتشار فهرست تهعدات و تسهیلات کلان بانک‌ها برای اولین قدم در شفافیت عملکرد شبکه بانکی، اقدام موثری است. اما این اقدام زمانی می‌تواند در جهت بهبود اوضاع شبکه بانکی موثر باشد که منجر به نظارت بیشتر بانک مرکزی بر عملکرد بانک‌ها شود. نظارتی که فقدان آن به شدت در فهرست‌های منتشر شده و همچنان گزارش‌های دوره‌ای بانک‌ها مشهود است."
1170,354407,['قیمت'],"‌کمتر ماله کشی کن خیلی شستشوی مغزی شدید
پارسال بنزین را به قیمت ۵۰۰ تومن واسه دوستان صادر میکردن......"
1171,354416,['قیمت'],یه سوال دارم بفرض اینکه پول میگیرن به چه قیمتی میدن ایا به همون قیمت ۵۰۰تومنی که خودشون گفتن
1172,354424,['سقف'],"📌سقف سپرده قانونی ۱۵ درصد شد

🔹در جلسه امروز ( چهارم مرداد ) شورای پول و اعتبار، گزارش بانک مرکزی درخصوص نرخ سود بین بانکی مطرح شد و اعضای شورا بر کنترل و مدیریت این نرخ در چارچوب سیاست های پولی تاکید کردند.

🔹شورای پول و اعتبار همچنین به بانک مرکزی اجازه داد سقف نرخ سپرده قانونی بانک‌هایی را که از ضوابط کنترل مقداری ترازنامه تخطی می‌کنند حداکثر تا ۱۵ درصد تعیین و اعمال نماید."
1173,354451,['خرید'],دقیقا از دوسال پیش خرید کردم با امید و وعده پولم شده یک سوم عکسشم موجوده
1174,354471,['خرید'],"پیرمردی هر روز تومحله پسرکی رو با پای برهنه می دید که با توپ پلاستیکی فوتبال بازی میکرد. روزی رفت و یه کفش کتونی نو خرید و اومد به پسرک گفت: بیا این کفشا رو بپوش. پسرک کفشا رو پوشید و خوشحال رو به پیرمرد کرد و گفت: شما خدایید؟!

 پیرمرد لبش را گزید و گفت نه پسرجان. پسرک گفت: پس دوست خدایی، چون من دیشب فقط به خدا گفتم کفش ندارم....

 دوست خدا بودن سخت نيست....!!


✅🌷"
1175,354496,['قیمت'],"پیش بینی بازار فردا
بازار در هفته گذشته با چاشنی ترس از رشد نرخ بهره برخلاف وعده های مسئولین ذیربط، بهانه ای جدید برای افت در نازلترین قیمت ها پیدا کرد و در ادامه شاهد بهبود نسبی وضعیت با حجمی اندک بودیم که عمدتا به دلیل مذاکرات انجام شده در راستای تعدیل وضعیت در بازار پول بود.   
بازارهای جهانی که در هفته های اخیر سقوطی سنگین را متحمل شدند با آرامش شاخص دلار و رشد نرخ بهره طبق انتظارات در امریکا بخشی از بدبینی مفرط ایجاد شده را تعدیل کردند و در چند روز اخیر روندی صعودی را سپری کردند. ادامه بحران در اروپا ناشی از تهاجم روسیه به اکراین  و رشد نرخ گاز بار دیگر بازارها به اختلالات احتمالی طرف عرضه حساس کرده و شاهد رشد قیمت در اکثر بازارهای کالایی هستیم. 

در بازار ارز اما ادامه ثبات نسبی در بازار آزاد و رشد خزنده نرخ در سامانه نیما خلاصه وضعیت این هفته بود و به نظر می رسد با توجه به ادامه وضعیت مذاکرات که فارغ از ادعاهای متنوع طرف غربی مبنی بر زمان گریز اتمی، عملا در حال از دست دادن جذابیت خود با توجه به رویدادهای بین المللی همچون جنگ و جبهه گیری متناقض و علنی طرف های درگیر مذاکره و نزدیکی انتخابات امریکا می باشد و با نزدیک شدن به ماه سپتامبر و نشست بعدی شورای حکام احتمالا می بایست منتظر اتفاقات نهایی در این زمینه باشیم هرچند به نظر نمی رسد طرفین تمایلی به اعلام رسمی پایان بی نتیجه مذاکرات داشته باشند. در بازار ارز احتمال رشد آرام قیمت ها در صورت بی نتیجه بودن پیشنهاد جدید اتحادیه اروپا، وجود خواهد داشت. 
در بازار سهام اما روندی طاقت فرسا حاکم شده که عموما ناشی از نبود نقدینگی و تصمیمات مضر پیاپی علیه این بازار است. هرچند صحبت هایی مبنی بر رسیدگی به وضعیت بازار پول انجام شده اما بی اعتمادی مزمن به اظهار نظر ها که البته با رویکرد مسئولان اقتصادی امری کاملا طبیعیست، به جو احتیاط دامن خواهد زد. رشد قیمت های جهانی می تواند عکس العمل محدود در نمادهای مرتبط را در پی داشته باشد و به منظور بهبود قابل ذکر در بازار، می بایست ابهامات جدید در بازار پول رفع شود و حجم معاملات به عنوان فاکتوری مهم در این رابطه می بایست دائما از طرف فعالان رصد شود./ کارگزاری آبان"
1176,354518,['قیمت'],"اون سال رفتید با تتلو عکس انداختید
سال قبل با بورسی‌ها
این چن روز با سیل‌زده‌ها...

دیگه هیچ‌کس نامه‌ی 
تخلف حقوقی‌ها
توی جیب‌ش نیست
دیگه هیچ کس منتقد بورس نیست
عدالت مثل یه تیکه ابر شده
داره رگبار میشه روی سرمایه مردم.
یه جا نوشته شده بود؛
سیاست ؛ علم به دست آوردن قدرت 
و حفظ آن به هر قیمت است."
1177,354533,['قیمت'],"همیشه میانگین قیمت خونه تو تهران 1000 دلار بود اما الان خیلی بیشتره
حالا ببینیم دلار میاد بالا یا مسکن حبابش خالی میشه"
1178,354534,['قیمت'],بیت کوین به بالاترین قیمت خود در ۶ هفته اخیر رسید؛ رشد ۵۰درصدی اتریوم کلاسیک در یک هفته گذشته تلاش بیت کوین برای افزایش قیمت در ۲۴ ساعت گذشته، باعث شد تا این ارز دیجیتال بتواند به اوج قیمت خود (محدوده ۲۵٬۰۰۰ دلار) در ۶ هفته اخیر برسد. در حال حاضر، بیت کوین با قیمتی حدود ۲۳٬۷۰۰ دلار معامله می‌شود و ارزش بازار آن بیشتر از ۴۵۰میلیارد دلار است. همچنین، از زمانی که ویتالیک بوترین به ماینرها پیشنهاد داد تا سراغ اتریوم کلاسیک بروند، قیمت این ارز دیجیتال طی هفته گذشته بیش از ۵۰درصد افزایش یافته است.
1179,354545,['قیمت'],لعنت به قیمت مسکن
1180,354546,['خرید'],خرید بانکها دیگه هیچ ارزشی نداره چون افسارشون دست دولت واجازه تقسیم سود ندارند پس چه فرقی میکنه سود بدن یا ندن وقتی اجازه تقسیم یا اجازه اعلان ندارن
1181,354570,['حمایت'],"ی حمایت ۹ماهه داره 
امیدوارم از ۱۰۶۰برگرده🤨"
1182,354624,['خرید'],"حد نصاب رعایت نشده صندوق های بزرگ بازار سرمایه برای خرید سهام

چرا صندوق ها از قانون سرپيچي كردند ؟؟ نفع چه كساني در ميان بوده كه سازمان اين تخلف بزرگ را ناديده گرفته ؟  

افشای یک تخلف  بزرگ که این ۲۰ همت میتوانست بازار و سامان بدهد و سرمایه سهامدار مظلوم و از همه جا بی خبر را حفظ کند 
نباید بی تفاوت بشینند دوستان بسیار مسله مهمی هست 😏😡😔"
1183,354637,"['خرید', 'فروش']","کار این صندوق نوسانگیری به روش خرید از صف فروش و فروش در صف خرید است . تا اینجای کار تا حدودی اشکال ندارد 
وقتی اشکال پیش میاد که نمادی که از هر نظر مستعد رشد است  و تازه صف خریدش چیده شده - به دو روز نرسیده رو با فروش های آبشاری سرکوب میکنه و اجازه جون گرفتن بهش نمیده 😔
این کار صندوق  رو نباید در جهت کمک به بازار دونست بلکه این کار صندوق ؛ امر به فروش  و  نهی از صف خرید است 🤔"
1184,354644,['خرید'],"امشب فرصتی پیش اومد بعد از مراسم شب ششم محرم در مسجد سلمان پاستور به همراه چندتا از بچه‌های بازار،  آقایان رئیسی، مخبر، رضایی و قاضی‌زاده هاشمی رو ببینیم و دغدغه‌های بچه‌های بازار سرمایه رو مطرح کنیم 

ادامه روند فرسایشی بورس، افزایش نرخ بهره و عدم رعایت حد نصاب ۱۵ درصد صندوق‌های درآمد ثابت و قیمت‌گذاری دستوری از موضوعاتی بود که به هر ۴ نفر گفته شد 

به آقای رییسی با جزییات دقیق در خصوص مصوبه ۱۵ درصد حد نصاب صندوق‌های درآمد ثابت برای خرید سهام و ۲۰ هزار میلیاردی که خرید نشده توضیح دادیم و گفتند رسیدگی می‌کنند

موضوع نرخ بهره و اثرات مخربش روی تولید و بازار سرمایه هم گفته شد !

نمی‌دونم چه بولتن‌هایی برای مدیران دولتی درست می‌کنند که محسن رضایی می‌گفت سرعت رشد بورس زیاد بود گفتیم طوری رشد کنه که دیگه پایین نیاد 😐 
رضایی در ادامه گفت نرخ بهره (بین‌بانکی) پایین میاد.  پرسیدیم که مذاکرات به کجا می‌رسه که تاکید کرد این بار به نتیجه می‌رسه 

از آقای قاضی‌زاده هاشمی در خصوص وضعیت سهم‌های بنیاد شهید مثل دی و ثشاهد در بازار گلایه کردیم که گفتند براساس مجوزی که از رهبری گرفتند تا یکسال آینده که البته دو ماهش گذشته مدیریت این سهم‌ها به طور کامل به خانواده شهدا واگذار میشه و بنیاد شهید از بنگاه‌داری خارج خواهد شد. در خصوص اقدامات انجام شده برای حل مشکلات بانک دی هم توضیحاتی داد

از آقای مخبر انتقاد کردیم که چرا بازار سرمایه رها شده و از این بازار به درستی برای تامین مالی پروژه‌ها استفاده نمیکنید که گفت شروع شده و بحث نرخ بهره هم به نفع بورس تنظیم میشه 

ارزیابی من از امشب این بود امثال خاندوزی و صالح‌آبادی اطلاعات ناقص و بعضاً غلط به رئیسی میدن

بولتن نویس‌ها گزارش‌های ناقص در اختیار مدیران تصمیم‌گیر قرار میدن

بنابراین تنها راه ما برای نشون دادن واقعیت‌ها تلاش برای گفتگوی حضوری و همین کمپین‌های مجازیه.

فعالان بازار سرمایه بسیار زیاد هستند و در همه شبکه‌ها فالورهای بالایی دارند، باید از همین ابزار برای رسوندن صدای خودمون استفاده کنیم


✍بهنام صمدی"
1185,354710,['فروش'],دوستان در خصوص سهم وسبحان نظری دارید ،نقدینگی لازم دارم میخوام فروش بزنم،
1186,354736,['فروش'],فشار فروش در گروه خودرویی
1187,354738,['فروش'],"جالبه که دلار داره میریزه و خودرویی ها فشار فروش دارن!!!
به زودی اخبار برجام میاد بیرون و مشخص میشه چرا دلار داره میاد پایین"
1188,354741,"['خرید', 'فروش', 'قیمت']","🖋رقیب بی منازع بورس

✅این روزها که بازار سرمایه وضعیت خوبی ندارد و با بازدهی منفی همراه است بر اساس آمارهای رسمی بازار مسکن همچنان با بازدهی مثبت ماهانه همراه است و هیچگونه اثراتی از کاهش قیمت در آن مشاهده نمی شود. به عنوان مثال قیمت یک متر مربع مسکن در پایتخت ۱۷ برابر شده و از حدود ۲ میلیون تومان در سال ۹۰ به بیش از ۳۵ میلیون تومان در سال ۱۴۰۰ رسیده است. البته خودرو و دلار نیز در این سالها به ترتیبی 17 و 22 برابر شده اند اما در دو سال گذشته این مسکن بوده است که همواره رشد ثبات خود را حفظ کرده است و در شرایطی که شاهد ثبات نسبی نرخ دلار هستیم اما مسکن همچنان به رشد خود ادامه می دهد. بنابراین می توان گفت در اِشِل کوتاه مدت همچنان مسکن به عنوان مقصد اصلی و اول سرمایه گذاری ها تبدیل شده است. چه بسیار افرادی که پولهای خود را تجمیع کرده و به صورت اشتراکی به جهت سرمایه گذاری یک واحد مسکونی یا زمین خریده اند. حال پرسش اینجاست به غیر از مساله حفظ ارزش پول، چرا سرمایه گذاری در مسکن اینقدر محبوبیت دارد؟

🔸در شرایطی که دولت قصد دارد با مالیات بر خانه های لوکس دغدغه خود را در خصوص مسکن نشان دهد و به زعم خودش بر قیمت مسکن اثر بگذارد و قیمتها را کنترل کند اما سرمایه گذاران مسکن بدون هیچ دغدغه ای به خرید و فروش مسکن مشغول هستند و هیچگونه مالیاتی هم نمی دهند. بنابراین یک راه مناسب فرار مالیاتی در معاملات و سرمایه گذاری در مسکن نهفته است. 
سرمایه گذاری در مسکن خصوصی ترین سرمایه گذاری در ایران است و دولتها کمترین دست اندازی در سود آن را داشته اند. این در شرایطی است که سرمایه گذاران در بورس دائماً با طرح ها و لوایح دولتی مواجه می شوند که به نوعی کاهنده سود شرکتهاست و دولت به نوعی به سود شرکتها دست اندازی می کند. نمونه آن قیمت گذاری دستوری محصولات فولادی است. این در شرایطی است که مسکن تابع هیچ نوع قیمت گذاری دستوری نیست. 

🔸خطر قوانین و مقرارت فی البداهه نیز از دیگر ریسک های سرمایه گذاری در بورس است. در شرایطی که یکی از اولویت های سرمایه گذاری در بورس ثبات قوانین و مقررات است اما دیده شده که تصمیمات یک شبه لطمات جبران ناپذیری به فرایند تولید و سرمایه گذاری وارد کرده است. اما در حوزه مسکن، دولت تمایلی به این نوع مقررات زایی ندارد و یکی از آزادترین سرمایه گذاری ها در ایران مسکن است. 

🔸یکی از ملاکترین ملاکان ایران بانکها هستند. بانکها در این سالها تمایل زیادی به انباشت ثروت در قالب مسکن داشته اند. این روش باعث می شود تا بانکها به نوعی از وام های تکلیفی که توسط دولتها به آنها تکلیف می شود فرار کنند. اگرچه تحمیل ناترازی به اقتصاد و تورم نتیجه این رفتار بانکهاست اما همچنان ترجیح سرمایه گذاری بانکها، در حوزه مسکن است. 

🔸زمین و مسکن قابلیت واردات و تجارت را ندارند؛ بنابراین هر نوع سرکوب ارزی سبب کاهش مصنوعی تورم برای مدتی شده است و بر این نوع کالاهای غیر قابل واردات اثری ندارد. در طول 10 سال، قیمت زمین در تهران 43 برابر شده است و این مساله به خوبی نشان دهنده غیر قابل تجارت بودن زمین و مسکن در ایران را نشان می دهد. مگر زمین های تهران چقدر است آیا می توان زمین ها را به سرعت چند برابر است. واضح است پولی که ما در برابر زمین و مسکن می دهیم به نوعی پولی است که در برابر خدماتی همچون آب و برق و گاز می دهیم. آیا می توان به سرعت شهرها را توسعه داد؟ چه محدودیتهای زیرساختی در این زمینه وجود دارد؟ چه بسیار مسکن مهر هایی که هنوز بعد از سالها از امکانات زیرساختی بی بهره اند و هنوز همچنان خالی از سکنه هستند.

🔸دولتها نیز نا خود آگاه به رشد قیمتهای زمین و مسکن دامن زده اند. چه بسیار پروژه هایی که موجب ارزشمند شدن زمین ها شده است. نمونه آن بزرگراه تهران شمال هست با اینکه هنوز حتی نیمی از این بزرگراه پر حاشیه ساخته نشده است قیمت زمین و ویلا در شمال کشور خصوصاً مناطقی که به این بزرگراه نزدیک هستند به صورت افسانه ای رشد کرده است. نرخ رشدهایی که در برخی موارد حتی از نرخ آپارتمانها در تهران نیز بالاتر است."
1189,354751,['قیمت'],"جناب اقای محسن رضایی معاون اقتصادی
جناب آقای خاندوزی وزیر محترم اقتصاد
جناب اقای عشقی ریاست سازمان بورس

تشکر وتبریک  از شما و همه مسئولین مدعی قبل از شما بابت وضعیت بوجود آمده در بورس ایران

🔹 با زحمات شبانه روزی شما مسئولان محترم، بورس ایران از لحاظ دلاری به ارزش زیر 180میلیارد دلار رسیده است، 

آیا میدانید به چه معناست! 
یعنی تمام ثروت ودارایی شرکت های معتبر و بزرگ ایران ارزشش رسیده به 180میلیارد  دلار 

🔹 تمام بانکها، صنایع... 
از خودروسازی و قطعه سازی تا صنعت نفت وگاز، پتروشیمی و پالاز صنایع فولاد ومس فلزی ایران تا تمام معادن بزرگ ایران از صنعت داروسازی تا صنعت کشاورزی و حمل و نقل....... 
تمام صنایع ایران ارزشش رسیده به 180میلیارد دلار 

🔹 جور دیگر اگر بخواهیم نگاه کنیم
 یعنی کل این صنايع ودارایی های ایران ارزشش رسیده 
به قیمت زیر 10% ارزش آرامکو عربستان یازیر  10% شرکت اپل امریکا 
یازیر 10% آمازون 
یا 10% فیس بوک، 
شما ها که مدعی هستید تلاش می کنید برای بزرگی ایران، 
منظور از تلاش و پشتکار که می گویید چیست؟ 
بزرگی ایرانیان را در چه میبینید؟! از ارزش پول ملی، تا جایگاه پاسپورت،... 
جایگاه بزرگی ایرانیان را در چه تعریف می کنید!

🔹 چطور این همه دارایی ایران در دنیا بی ارزش شد، 
چنین کاری علیه مردم و ثروت ایرانیان مطمئناً 
 آسان نبوده، 
مطمئناً خیانت های بزرگی علیه کشور صورت گرفته که به چنین شرایطی رسیدیم، آیا قادر به تشخیص آن نیستید، 
فقط صندلی های تان مهم است، وعده تو خالی دادن را بلدید!

🔹 آیا واقعیت همینی است که الان شاهدیم! 
آیا ارزش دارایی های بورسی ایران را بیشتر از این اعداد میدانید؟ 
اگر بیشتر است راهکار دارید یا دانش ندارید همه توانایی شما خلاصه شده در وعده های سر خرمن دادن، شما فقط آرامش میز و صندلی را آرامش کشور می‌بینید؟ 
هر انتقادی را که بی دانش و تخصص بودنتان را  به بی ارزش ترین بورس دنیا شد، این موضوع بدترین توهین و خار وذلیل کردن ایرانیان است، 
آیا این موضوع را درک می کنید؟

 کمی تفکر کنید 
اگر شاه عربستان تنها 10 درصد سهام فقط آرامکو خودش را بفروشد میتواند کل دارایی شرکت‌ها بزرگ ایران که در بورس هستند را بخرد!!!!!

700شرکت بورسی ایران= 10 % آرامکو عربستان

کمی تعقل و تفکر کنید که چه خیانتی به ایرانیان می شود."
1190,354761,['قیمت'],"❌  تشکر و تبریک  از شما و همه مسئولین مدعی بابت وضعیت بوجود آمده در بورس ایران

🔸 با زحمات شبانه روزی شما مسئولان محترم، بورس ایران از لحاظ دلاری به ارزش زیر 180میلیارد دلار رسیده است، آیا میدانید به چه معناست! یعنی تمام ثروت ودارایی شرکت های معتبر و بزرگ ایران ارزشش رسیده به 180میلیارد  دلار 

🔸 تمام بانکها، صنایع... از خودروسازی و قطعه سازی تا صنعت نفت وگاز، پتروشیمی و پالایشگاهی... ایران از صنایع فولاد ومس فلزی ایران تا تمام معادن بزرگ ایران از صنعت داروسازی تا صنعت کشاورزی و حمل و نقل....... تمام صنایع ایران ارزشش رسیده به 180میلیارد دلار 

🔸 جور دیگر اگر بخواهیم نگاه کنیم یعنی کل این صنايع ودارایی های ایران ارزشش رسیده به قیمت زیر 10% ارزش آرامکو عربستان یازیر  10% شرکت اپل امریکا یازیر 10% آمازون یا 10% فیس بوک، شما ها که مدعی هستید تلاش می کنید برای بزرگی ایران، منظور از تلاش و پشتکار که می گویید چیست؟ بزرگی ایرانیان را در چه میبینید؟! از ارزش پول ملی، تا جایگاه پاسپورت،... جایگاه بزرگی ایرانیان را در چه تعریف می کنید!

🔸 چطور این همه دارایی ایران در دنیا بی ارزش شد، چنین کاری علیه مردم و ثروت ایرانیان مطمئناً آسان نبوده، مطمئناً خیانت های بزرگی علیه کشور صورت گرفته که به چنین شرایطی رسیدیم، آیا قادر به تشخیص آن نیستید، فقط صندلی های تان مهم است، وعده تو خالی دادن را بلدید!

🔸 آیا واقعیت همینی است که الان شاهدیم! آیا ارزش دارایی های بورسی ایران را بیشتر از این اعداد میدانید؟ اگر بیشتر است راهکار دارید یا دانش ندارید همه توانایی شما خلاصه شده در وعده های سر خرمن دادن، شما فقط آرامش میز و صندلی را آرامش کشور می‌بینید؟ هر انتقادی را که بی دانش و تخصص بودنتان را  به بی ارزش ترین بورس دنیا شد، این موضوع بدترین توهین و خار وذلیل کردن ایرانیان است، آیا این موضوع را درک می کنید؟

 کمی تفکر کنید اگر شاه عربستان تنها 10 درصد سهام فقط آرامکو خودش را بفروشد میتواند کل دارایی شرکت‌ها بزرگ ایران که در بورس هستند را بخرد

700شرکت بورسی ایران= 10 % آرامکو عربستان

کمی تعقل و تفکر کنید که چه خیانتی به ایرانیان می شود."
1191,354765,['قیمت'],"به نظر شما پارسال تابستون گرمی داشتیم یا امسال ؟ قطعا امسال تابستون گرم‌تر هست و حتی اهواز طبق عکسهای ماهواره ای ناسا ، گرم‌ترین نقطه کره زمین شد. 
خوب ، حالا از پارسال تا الان هم که نیروگاه جدیدی به شبکه سراسری وصل نشده ، چند تا نیروگاه خورشیدی کوچک راه اندازی شده که کل ظرفیت آنها هم زیر ۲۰۰ مگا وات هست. 
سوال : چرا پارسال قطعی برق زیاد داشتیم ولی امسال خاموشی برق کم شده؟ 
جواب : چون پارسال تابستون قیمت بیتکوین حدود ۵۰ هزار دلار بود ولی امسال حدود ۲۳ هزار دلار هست. الان زیاد نمیصرفه (مخصوصا با دستگاه‌های قدیمی ماینر) که بیتکوین ماین کنند."
1192,354802,"['خرید', 'فروش']",ولی الان یه صرافی بودم خرید ۳۱۸۰۰میگفت فروش ۳۲۰۰۰
1193,354803,['کف'],غگیلا داره کف دوقلو میزنه زیر نظر داشته باشین
1194,354844,['خرید'],"از بازار و صف خرید بانکی و خودرویی هم معلومه 
😊"
1195,354853,['ضرر'],"برجام قبلی که امضا شد چه نفعی به مردم رسید
چیزی ارزون شد ؟ آسایشی ایجاد شد؟
شاید بعضی کم سن تر ها فک کنن الان برجام امضا بشه ایران میشه دانمارک ولی بدونین که اینجوری نیست
فقط خوبیش اینه که شاید سهام یکم صعودی بشه که بتونیم با ضرر کمتری بفروشیم و ازین بازار دزد خونه فرار کنیم"
1196,354877,['مقاومت'],خب بیت داره میاد برای مقاومت 26700 👆👆
1197,354883,"['خرید', 'کف', 'قیمت']",کف دلار در بهترین حالت 27500 و از اون پایین تر اگر بیاد فرصت خرید طلایی هست که هرگز تکرار نخواهد شد که البته خیلی بعید میدونم زیر این قیمت بیاد
1198,354898,['خرید'],خساپا به صف خرید رسید
1199,354899,['خرید'],خودرو هم به صف خرید رسید
1200,354935,['فروش'],"مدیرعامل سایپا خبر داد:

🔸حذف قرعه‌کشی و محدودیت‌های فروش خودرو برای تمام محصولات از شهریورماه

تیموری گفت: با برنامه‌ریزی‌های صورت گرفته طی هفت ماه اخیر، در حال حاضر یک خودروی ناقص در سایپا نداریم.  تولید در گروه سایپا به ۲۰۰۰ دستگاه در روز رسیده و این در شرایطی است که تمامی محصولات داخلی هستند و مونتاژکاری نداریم.  

مدیرعامل سایپا افزود: به دنبال افزایش تولید، فروش محصولات از فرآیند قرعه‌کشی خارج و از ابتدای ماه آینده تمام محدودیت‌های ثبت‌نامی خودرو برای محصولات سایپا برداشته خواهد شد. ایسنا"
1201,354936,['قیمت'],"پژو پارس و پژو ۲۰۶ در مسیر بورس کالا

قالیباف سخنگوی وزارت صمت:

ایران‌خودرو در گام نخست دو خودروی هایما و تارا را برای کشف قیمت پایه در بورس کالا عرضه خواهد رد.

در گام بعدی، خودروهای پژو پارس و پژو ۲۰۶ تیپ دو وارد بورس خواهد شد که در این صورت دست این خودروساز برای تامین نقدینگی در راستای رشد تولید و خروج خودروها از قرعه‌کشی بازتر می‌شود."
1202,354942,['قیمت'],منتظر قیمت دلار در واکنش به این خبر هستیم ☺️☺️
1203,354959,['قیمت'],حداقل ۴ تا ۶ هزار تومن از قیمت دلار میریزه!
1204,354976,['قیمت'],"خدا رو شکر بالاخره کور سوی امیدی برای حذف دلال ها داره دیده میشه 

دیگنیتی به قیمت یک میلیارد و ۳۳ میلیون تومان در بورس کالا معامله شد"
1205,354979,['خرید'],خیر ، همه میتونن خرید کنن ، شما هم میتونید ، به کارگزاری تون زنگ بزنید و شرایط رو بپرسید
1206,354980,['قیمت'],بله ، موضوع قیمت نیست ، همین که در بورس کالا معامله شه خوبه
1207,354983,['قیمت'],اینقدش همه می دونن ، چند تا عرضه کردن ؟ به نظرت این روال بمون چند روز دوام میاره ؟ تولید وقتی کم هست ۴ روز دیگه این قیمت هم میره بالا ، تولید کم و تقاضا زیاد ، نتیجه افزایش قیمت خودروی دارای تقاضا
1208,354984,['قیمت'],"توی تصویر مشخصه ، 125 عدد عرضه شد و تقاضا 553 عدد بود 
وقتی دلال حذف شه تقاضای واقعی بیاد قیمت منصفانه میشه"
1209,354985,['قیمت'],که میشه همون قیمت بازار
1210,354989,['قیمت'],قیمت تقاضا
1211,354997,['قیمت'],بالاتر عرض کردم ، موضوع قیمت نیست ، موضوع اینه که بیاد در بورس کالا عرضه شه ، مستقیم
1212,355000,['قیمت'],فعلن فیدلیتی ۹۸۲ قیمت خورده😤
1213,355003,['قیمت'],"قیمت گذاری روز قبل گذاشته میشه
انلاین نیست"
1214,355007,"['فروش', 'قیمت']","🔹دیگنیتی در بورس کالا به طور میانگین 25 درصد بالاتر از قیمت پایه به فروش رفت.

🔹با احتساب 9 درصد مالیات بر ارزش افزوده و 39.4 میلیون تومان هزینه های جانبی قیمت تمام شده 1165 میلیون تومان می باشد 

🔹قیمت بازار آن 1340 میلیون تومان می باشد.
🔹خریداران بورس کالا به طور میانگین 175 میلیون تومان زیر قیمت بازار این خودرو را تهیه کردند."
1215,355031,['ضرر'],بله .ولی همش الگوریتمی هست و ضرر ما .من با کلی ضرر بعد دو سال خارج شدم
